132428836 17/08/2002_17:11:45 INFO Sofija Proslava
75878360 26/05/2009_20:22:58 INFO Marina Slava
282332272 20/03/2012_14:24:59 INFO Vladimir Proslava
283279933 11/08/2004_21:14:16 INFO Natalija Krstenje
1812630 23/07/2002_21:27:51 INFO SYSTEM Vencanje
97941292 23/09/2016_17:47:16 INFO Filip Slava
484727260 15/09/2019_12:16:38 INFO Stefan Vencanje
494390349 19/07/2018_12:17:51 INFO Natalija Slava
322681398 24/07/2012_21:10:30 INFO Ivana Rodjendan
219009344 16/08/2021_19:44:28 INFO Natalija Proslava
271886738 16/09/2004_16:52:38 INFO Stefan Vencanje
25417304 14/07/2022_16:15:29 INFO Natalija Rodjendan
208206028 12/08/2005_19:40:32 INFO Vladan Proslava
14013580 24/06/2020_10:53:28 INFO Miroslava Proslava
34231396 10/04/2018_18:44:29 INFO Natalija Rodjendan
145475249 13/05/2016_21:58:30 INFO Vladan Rodjendan
130659952 27/06/2013_16:23:14 INFO Anja Rodjendan
2960060 19/02/2008_21:14:43 INFO Jelena Krstenje
129549213 25/09/2001_10:59:26 INFO Marko Krstenje
191028850 18/08/2019_10:32:50 ERROR Anja Krstenje
27271680 17/07/2009_10:48:40 INFO Jelena Slava
573950154 12/09/2016_17:35:52 INFO Nikola Proslava
361263880 15/02/2019_22:23:49 INFO Marina Krstenje
6850244 26/01/2014_19:19:22 WARNING SYSTEM Proslava
606803331 14/01/2020_12:27:27 INFO Vladan Rodjendan
437654146 16/02/2009_22:49:45 INFO Stefan Vencanje
12166072 19/05/2013_11:29:36 INFO Miroslava Rodjendan
182232115 22/02/2002_17:40:34 INFO Nikola Vencanje
298796070 17/03/2018_14:28:12 INFO Jovana Slava
4057470 22/01/2002_19:31:55 INFO Marko Proslava
261352165 25/01/2008_22:53:38 INFO Natalija Proslava
27455689 26/09/2016_20:29:19 INFO Radovan Slava
49147103 20/08/2009_22:51:11 WARNING Vladimir Vencanje
243040008 18/07/2006_14:11:30 INFO Nikola Krstenje
578035406 20/04/2005_21:30:18 INFO Marina Krstenje
37640674 22/02/2002_11:35:27 INFO Marina Rodjendan
13819600 17/05/2005_14:13:29 INFO Jovana Rodjendan
302497625 21/06/2005_16:11:29 INFO Jovana Proslava
325076239 24/05/2001_19:25:34 WARNING Radovan Krstenje
565156840 23/06/2016_19:28:34 INFO Filip Rodjendan
710393640 14/01/2008_18:19:18 INFO Jovana Slava
303385550 14/09/2019_22:55:36 INFO Radovan Proslava
570171433 16/04/2006_17:15:34 INFO Radovan Rodjendan
535999712 27/01/2011_13:16:27 INFO Nikola Proslava
118313894 21/01/2011_19:26:11 INFO Natalija Rodjendan
62766864 10/07/2010_21:14:34 INFO Jovana Vencanje
245344620 17/04/2013_12:16:17 INFO Ivana Krstenje
115526653 11/08/2020_21:27:12 INFO Jovana Vencanje
54909235 19/02/2008_21:49:11 INFO Anja Slava
319161004 12/06/2021_22:47:40 INFO Jovana Rodjendan
497450702 27/05/2020_20:49:48 INFO Aleksa Slava
218148720 16/04/2000_16:56:58 INFO Vladan Rodjendan
22117392 13/04/2015_20:50:18 INFO Vladan Slava
546823561 17/02/2005_19:19:18 INFO Anja Slava
80183335 25/02/2009_17:59:55 INFO Jovana Slava
49319524 22/02/2015_18:30:57 INFO Anja Vencanje
138427372 10/09/2021_12:52:40 INFO Natalija Slava
37035491 20/08/2003_16:40:44 INFO Nikola Proslava
61058248 22/09/2008_13:47:28 INFO Radovan Krstenje
55892451 24/02/2001_15:29:26 INFO Marko Rodjendan
5954740 22/07/2011_16:42:10 INFO Marko Rodjendan
147358576 13/04/2014_15:15:12 INFO Jelena Vencanje
22735636 14/07/2001_22:31:14 INFO Marina Rodjendan
28572929 14/05/2008_21:41:16 INFO Filip Rodjendan
158652570 12/05/2021_17:36:50 INFO Nikola Krstenje
681359780 24/03/2022_14:37:51 INFO SYSTEM Proslava
10098712 25/07/2018_11:22:58 INFO Jelena Vencanje
962338393 26/05/2015_21:29:39 INFO Nikola Krstenje
282545825 14/07/2021_19:11:44 INFO Jovana Vencanje
544032805 26/08/2009_21:33:17 INFO Vladan Rodjendan
41106040 27/03/2007_14:35:52 INFO Stefan Vencanje
184669200 26/05/2013_21:16:45 INFO Marko Vencanje
788395189 10/04/2020_17:22:49 INFO Anja Rodjendan
52424251 14/04/2016_17:50:33 INFO Miroslava Rodjendan
256888528 12/09/2014_15:39:30 INFO Vladan Slava
10325226 19/06/2019_16:42:25 INFO Aleksa Krstenje
2256280 13/03/2002_11:59:45 INFO Aleksa Vencanje
81272500 27/09/2012_12:42:11 INFO Stefan Krstenje
136789045 19/08/2014_15:26:57 INFO Stefan Slava
99195644 24/08/2001_16:43:25 INFO Filip Proslava
73283618 14/02/2012_14:28:59 INFO Jovana Vencanje
242336028 10/08/2004_10:49:42 WARNING Natalija Krstenje
381504459 26/03/2022_13:47:27 INFO Sofija Slava
85264871 13/06/2015_14:53:57 INFO Stefan Vencanje
363267088 16/03/2002_21:28:56 INFO Marko Vencanje
305539939 19/06/2022_10:44:41 INFO Radovan Vencanje
207177950 27/03/2019_11:58:11 INFO Filip Rodjendan
956231600 27/02/2004_19:23:15 INFO Anja Krstenje
34701220 12/02/2020_11:14:42 INFO Nikola Slava
520082674 14/04/2019_13:19:18 INFO Ivana Vencanje
210749620 26/05/2004_15:45:25 INFO Ivana Krstenje
44940912 20/08/2004_19:31:31 INFO Marko Vencanje
417844876 27/06/2013_16:46:27 INFO Marko Slava
599279038 13/05/2016_18:15:51 INFO Stefan Slava
155351521 15/05/2014_10:35:45 INFO Vladan Proslava
206031736 12/03/2006_13:22:19 INFO Jovana Krstenje
398220310 24/09/2010_10:44:14 INFO Radovan Slava
545793920 24/03/2020_10:55:15 INFO Ivana Proslava
68307933 13/09/2010_21:22:57 INFO Vladan Proslava
626162164 26/03/2014_22:44:17 INFO Sofija Rodjendan
28732432 27/06/2008_13:59:44 INFO Marko Slava
320550320 15/06/2007_22:42:19 WARNING Aleksa Slava
592446396 20/03/2019_17:51:34 INFO Vladan Proslava
415101220 11/09/2009_17:16:10 INFO Natalija Slava
230059300 12/07/2018_21:56:32 INFO Vladan Rodjendan
56135496 25/01/2017_13:26:25 INFO Marko Vencanje
270834296 10/06/2022_14:33:58 INFO Aleksa Slava
109319657 21/02/2006_10:20:22 INFO Marko Proslava
122541248 24/09/2002_22:15:39 INFO Aleksa Slava
2675928 22/07/2021_22:38:14 INFO Radovan Proslava
389225832 27/07/2018_14:18:56 WARNING Nikola Slava
16736781 23/03/2000_12:45:57 INFO Jovana Rodjendan
314353524 26/05/2022_12:59:29 INFO Filip Rodjendan
141937840 21/05/2011_13:13:25 INFO Jovana Slava
998726392 23/02/2019_13:16:46 INFO Sofija Vencanje
210068116 13/07/2012_21:19:59 INFO Jovana Rodjendan
190457656 22/01/2014_18:30:18 INFO Ivana Slava
969133359 12/09/2021_18:42:18 WARNING Marina Slava
830657808 24/08/2017_11:23:18 INFO Vladimir Slava
732210710 18/07/2020_13:50:57 INFO Vladan Rodjendan
282506582 19/01/2019_19:33:56 INFO Filip Rodjendan
63542215 23/02/2019_14:27:21 ERROR Vladan Vencanje
154598726 18/07/2000_15:40:33 INFO Miroslava Slava
304139980 20/05/2001_19:41:35 INFO Filip Proslava
228094708 24/07/2003_12:24:23 INFO Vladimir Slava
623019683 26/04/2005_10:52:59 INFO Aleksa Slava
248966464 13/08/2012_10:56:27 INFO Miroslava Krstenje
428217780 17/03/2021_18:57:18 INFO Jelena Rodjendan
164592232 10/05/2000_17:41:27 INFO Aleksa Proslava
144790233 23/08/2010_21:23:57 INFO Jelena Vencanje
588688412 24/07/2014_21:35:12 INFO Vladimir Proslava
343284436 21/05/2019_18:16:23 INFO Ivana Proslava
278554926 20/05/2004_11:35:24 INFO Miroslava Krstenje
893380105 15/01/2011_21:16:38 INFO Marko Vencanje
720969040 25/06/2003_10:57:29 INFO Jelena Rodjendan
54468610 22/01/2020_11:14:23 INFO Marina Slava
88916153 20/07/2013_18:50:27 INFO Ivana Rodjendan
797816500 12/07/2002_20:25:54 INFO Anja Vencanje
77328870 16/02/2015_17:24:45 INFO Jovana Vencanje
87781288 15/01/2013_18:22:51 INFO Vladimir Slava
423340087 11/07/2021_11:42:25 INFO Marko Krstenje
147888690 16/04/2012_11:52:41 ERROR SYSTEM Krstenje
24917572 13/02/2005_17:19:37 INFO Vladan Krstenje
75486925 18/09/2007_10:28:54 INFO Natalija Vencanje
276459555 21/08/2003_20:15:10 WARNING Marko Rodjendan
27991536 20/07/2017_12:50:32 INFO Vladan Krstenje
176812320 12/02/2006_11:45:16 ERROR Marko Slava
87859672 15/03/2013_14:20:45 INFO Nikola Krstenje
106988410 20/02/2010_22:37:22 INFO Marina Proslava
56812944 21/03/2006_18:17:40 INFO Marko Rodjendan
334596347 16/02/2013_19:27:11 INFO Jovana Slava
89326014 11/08/2005_16:28:46 INFO Miroslava Vencanje
312327228 26/08/2018_20:40:46 INFO Vladimir Krstenje
71371003 27/02/2006_21:55:11 INFO Natalija Krstenje
58738160 16/05/2002_12:10:27 ERROR Filip Krstenje
363801650 18/08/2000_21:42:21 INFO Ivana Krstenje
340777131 11/09/2011_17:36:18 INFO Aleksa Vencanje
38731925 19/07/2008_12:18:18 INFO Ivana Proslava
442872842 11/02/2001_21:23:52 INFO Nikola Vencanje
203020966 25/06/2015_22:28:32 INFO Jovana Slava
41746999 22/01/2014_13:26:52 INFO Natalija Rodjendan
12044099 12/08/2015_12:40:14 INFO Marko Vencanje
48330323 21/01/2018_22:25:10 INFO Vladimir Vencanje
223418350 24/01/2002_18:50:10 WARNING Nikola Vencanje
230434912 19/01/2017_17:26:55 INFO Vladan Proslava
515946250 27/08/2005_20:19:14 INFO Radovan Slava
226119756 13/08/2004_20:28:50 INFO Marko Slava
13265724 19/03/2017_15:32:56 WARNING Marko Proslava
223694650 13/07/2012_21:50:16 INFO Ivana Slava
443598975 12/09/2012_13:21:54 INFO Filip Vencanje
544975036 27/03/2013_14:35:58 INFO Jovana Krstenje
318689200 21/01/2007_21:14:10 INFO Marina Slava
255641088 16/02/2003_21:39:22 INFO Marko Slava
875842606 23/04/2022_19:44:23 INFO Filip Slava
188949340 20/03/2001_17:50:27 WARNING Marko Rodjendan
259206648 19/05/2004_18:53:26 WARNING Marko Proslava
251121247 10/01/2018_20:12:40 INFO Jelena Slava
83819220 23/08/2003_22:32:57 INFO Stefan Proslava
591312250 17/02/2019_15:36:59 INFO Stefan Krstenje
14282632 19/06/2015_22:45:28 INFO Jovana Rodjendan
193625113 27/06/2019_12:16:50 INFO Anja Vencanje
153215326 22/07/2008_17:48:19 ERROR Radovan Slava
14156115 16/03/2004_14:40:30 INFO Miroslava Vencanje
206977024 13/01/2014_15:13:54 INFO Jovana Slava
555231298 14/06/2013_19:42:31 INFO Stefan Vencanje
390934666 21/07/2008_20:42:36 INFO Vladan Rodjendan
30268040 26/02/2008_21:44:42 ERROR Sofija Vencanje
66427936 13/04/2007_11:27:16 INFO Radovan Rodjendan
495217690 10/04/2009_16:47:44 INFO Jelena Proslava
55920425 14/09/2008_20:15:59 INFO Marina Rodjendan
410824338 23/01/2005_18:32:46 INFO Natalija Rodjendan
246414032 23/06/2018_20:24:31 INFO Jelena Rodjendan
754003416 25/07/2009_19:51:29 INFO Stefan Vencanje
16447438 12/05/2008_17:25:16 INFO Sofija Vencanje
17726710 23/08/2020_13:10:52 ERROR Jovana Slava
239867244 10/04/2018_14:14:19 INFO Vladimir Krstenje
223238176 19/02/2005_14:39:17 INFO Natalija Rodjendan
179565706 15/08/2020_22:48:42 INFO Stefan Proslava
189474512 16/07/2012_20:58:51 WARNING Nikola Vencanje
392909010 12/03/2021_10:31:11 INFO Marko Proslava
74268087 25/03/2010_10:33:57 INFO Marko Vencanje
123884575 17/06/2002_14:15:25 INFO Sofija Rodjendan
859538800 13/07/2019_13:21:14 INFO Vladan Vencanje
94388208 14/02/2000_10:25:13 INFO Aleksa Krstenje
29687347 20/04/2007_21:24:56 INFO Nikola Slava
190144522 25/05/2000_13:13:43 INFO Vladan Proslava
556981002 23/04/2020_14:24:13 INFO Aleksa Krstenje
277495720 12/06/2008_21:39:50 INFO Marko Vencanje
321109271 26/07/2005_19:16:48 INFO Miroslava Slava
194444185 20/07/2009_19:54:57 INFO Nikola Vencanje
239764859 21/02/2022_11:40:15 INFO Radovan Krstenje
130435048 12/02/2015_15:23:27 INFO Nikola Vencanje
283954924 22/02/2021_13:41:26 INFO Marko Rodjendan
361606477 13/01/2015_10:48:54 INFO SYSTEM Proslava
238003000 23/06/2002_20:48:38 INFO Miroslava Rodjendan
27006528 18/02/2018_18:28:24 INFO Natalija Slava
58403042 15/03/2005_19:36:37 INFO Ivana Krstenje
281614812 11/08/2006_22:16:31 INFO Vladan Rodjendan
20639422 13/03/2006_15:51:21 INFO Anja Proslava
840190660 11/04/2006_12:15:32 INFO Sofija Krstenje
383941860 16/04/2004_19:30:39 WARNING Jovana Krstenje
253972610 16/08/2015_17:16:38 INFO Miroslava Krstenje
234503776 11/03/2010_20:23:56 INFO Marko Proslava
105219100 24/03/2006_21:48:47 INFO Natalija Proslava
11579140 21/04/2009_13:16:44 INFO Miroslava Vencanje
420194272 21/09/2017_10:44:56 INFO Miroslava Slava
216806864 26/01/2000_17:29:25 INFO Marina Rodjendan
118660036 19/02/2019_14:20:26 INFO Miroslava Slava
155893600 18/03/2001_14:25:17 INFO Vladan Slava
114187200 15/03/2002_21:23:15 INFO Filip Proslava
281928440 27/03/2020_22:35:18 INFO Aleksa Vencanje
42390000 11/02/2004_21:56:13 INFO Anja Krstenje
106891374 27/04/2014_21:49:31 INFO Vladan Proslava
64133466 27/09/2015_19:42:35 INFO Ivana Proslava
23404853 17/01/2014_17:54:48 INFO Aleksa Vencanje
44409740 14/05/2000_15:15:36 INFO Natalija Proslava
388540010 15/03/2021_16:55:19 WARNING Vladimir Krstenje
2739779 22/06/2007_16:32:40 INFO Vladan Proslava
129996484 16/03/2002_14:37:26 INFO Jelena Proslava
146481502 26/03/2006_20:16:18 INFO Ivana Krstenje
10859968 27/02/2012_10:39:52 INFO Jelena Proslava
781576050 16/08/2022_21:52:40 ERROR Sofija Proslava
451854739 18/07/2022_13:56:59 INFO Vladimir Krstenje
159841200 12/09/2007_16:22:15 INFO Filip Krstenje
9306148 12/01/2020_22:38:50 INFO Aleksa Slava
12493284 14/03/2010_15:54:21 ERROR Natalija Krstenje
231659580 19/01/2022_17:57:36 INFO Radovan Vencanje
191090105 17/07/2017_20:53:58 INFO Aleksa Rodjendan
153107704 13/03/2013_17:23:18 INFO Marko Vencanje
9462703 12/07/2022_20:14:21 INFO Ivana Slava
168140146 19/02/2007_21:22:19 INFO Nikola Slava
320142464 10/06/2004_10:57:13 INFO Filip Rodjendan
105543275 19/04/2012_17:20:45 INFO Sofija Krstenje
112667280 23/06/2010_19:22:28 INFO Marko Slava
13215635 25/09/2020_22:10:17 INFO Sofija Slava
47634672 23/08/2010_19:16:26 WARNING Filip Rodjendan
8615832 22/04/2005_22:38:38 INFO Nikola Proslava
770159100 25/08/2019_11:36:40 INFO Stefan Slava
752878800 14/09/2018_14:27:31 INFO Nikola Proslava
122911999 25/08/2020_20:13:17 INFO Sofija Vencanje
106875580 15/06/2008_14:10:47 INFO Aleksa Slava
200110222 20/03/2000_20:35:39 INFO Jelena Slava
737828344 18/02/2017_15:33:41 INFO Ivana Proslava
274052710 27/02/2010_16:28:38 INFO Radovan Proslava
583715332 16/09/2016_19:55:39 INFO Natalija Rodjendan
431610040 11/01/2001_16:17:31 INFO Aleksa Krstenje
130083067 16/02/2003_10:56:38 INFO Jovana Krstenje
517872840 27/04/2011_21:46:43 INFO Nikola Krstenje
236599786 12/03/2004_20:48:40 INFO Vladimir Krstenje
2008100 20/02/2001_13:29:41 INFO Nikola Vencanje
512001694 12/08/2006_20:42:44 INFO Jelena Slava
309884022 17/04/2014_14:55:14 ERROR Radovan Vencanje
230803000 14/08/2000_10:14:59 INFO Nikola Vencanje
267002328 13/06/2004_12:45:18 INFO Aleksa Krstenje
24692176 15/08/2013_16:41:35 INFO Nikola Slava
120618016 16/08/2009_18:52:17 INFO Jelena Slava
20762050 23/05/2001_16:25:24 INFO Filip Slava
2440738 16/09/2004_21:50:44 INFO Jelena Krstenje
639270743 17/04/2006_12:43:11 INFO Natalija Vencanje
12654519 26/02/2004_20:22:22 INFO Natalija Krstenje
1133570 17/02/2014_13:46:49 INFO Anja Proslava
32602588 20/03/2018_17:43:24 INFO Marina Proslava
103438642 15/07/2018_19:40:39 INFO Ivana Krstenje
353600196 11/01/2008_17:50:59 INFO Jovana Krstenje
122010295 14/02/2015_14:41:26 INFO Anja Proslava
461862004 11/03/2019_22:42:37 INFO Miroslava Rodjendan
16473248 26/04/2011_11:49:37 WARNING Nikola Proslava
102623488 26/08/2013_17:33:54 INFO Marko Rodjendan
404427200 17/08/2019_16:24:30 INFO Filip Rodjendan
47643328 27/09/2012_10:44:15 INFO Marina Proslava
647876922 16/06/2022_15:27:25 INFO Filip Slava
85315847 19/07/2003_12:36:46 INFO Aleksa Vencanje
631832874 20/09/2012_12:15:20 INFO Filip Proslava
17037190 24/07/2011_17:32:47 INFO Vladan Proslava
310961064 13/08/2000_17:38:47 ERROR Marko Rodjendan
1041912840 19/04/2021_18:11:58 INFO Natalija Slava
347658697 26/06/2016_13:48:33 INFO Nikola Proslava
14146912 10/04/2004_15:58:12 INFO Vladan Rodjendan
168740903 17/07/2000_15:16:34 INFO Aleksa Krstenje
22002410 15/04/2008_20:38:34 INFO Ivana Vencanje
394713238 22/01/2009_16:46:53 INFO Aleksa Rodjendan
106640704 24/08/2002_21:58:12 WARNING Filip Slava
108779896 22/04/2013_21:15:57 INFO Jovana Slava
596378360 10/06/2007_10:20:30 INFO Marina Rodjendan
318466218 11/06/2000_10:58:18 INFO Marina Krstenje
18324296 21/07/2004_14:56:15 INFO Filip Proslava
151175935 26/06/2011_11:54:52 INFO Jovana Proslava
152485984 21/03/2014_12:27:46 INFO Jelena Krstenje
389959440 10/04/2002_13:55:56 ERROR Vladan Vencanje
550008990 16/01/2018_12:46:33 INFO Radovan Vencanje
102441564 23/08/2013_12:26:20 INFO Filip Rodjendan
131970975 23/03/2014_20:56:33 INFO Vladan Vencanje
47547972 15/01/2001_19:24:35 INFO SYSTEM Slava
22758720 25/03/2016_22:19:55 INFO Aleksa Vencanje
435307546 22/01/2022_20:15:33 INFO SYSTEM Proslava
219858915 12/07/2015_19:48:27 INFO Filip Vencanje
278656120 14/06/2012_17:13:50 INFO Ivana Krstenje
298142524 21/07/2000_18:54:29 INFO Aleksa Proslava
138144490 27/01/2006_15:49:20 INFO Ivana Rodjendan
611260082 20/03/2015_16:39:20 WARNING Vladan Slava
517510184 11/06/2020_15:54:18 INFO Anja Vencanje
467685235 20/03/2006_15:10:10 INFO Vladimir Rodjendan
128544262 24/01/2017_15:21:17 ERROR Marina Rodjendan
235423244 22/07/2013_20:53:51 INFO Filip Slava
70372396 25/08/2000_18:31:32 INFO Sofija Krstenje
298614640 18/04/2019_15:11:30 INFO Radovan Proslava
205984444 10/09/2014_12:57:51 INFO Ivana Rodjendan
12438970 24/03/2007_18:37:11 INFO Marko Krstenje
172502160 19/04/2013_15:31:52 INFO Jovana Krstenje
90171850 24/02/2021_14:26:50 INFO Ivana Krstenje
27626680 24/04/2006_18:58:38 INFO Vladimir Vencanje
474895238 18/08/2015_22:45:18 INFO Stefan Slava
246230338 17/01/2015_12:10:38 INFO Aleksa Vencanje
1833424 21/06/2020_15:38:10 INFO Natalija Slava
226143054 22/05/2001_18:49:59 INFO Marina Proslava
29677212 21/09/2014_15:38:44 INFO Marko Slava
153358026 15/05/2017_12:43:54 INFO Jelena Slava
9222865 25/09/2002_22:52:28 INFO Anja Vencanje
108640000 20/03/2000_16:16:24 INFO Stefan Vencanje
189706030 22/03/2005_20:11:34 INFO Ivana Rodjendan
279908544 26/08/2017_10:32:13 INFO Marina Vencanje
267293350 19/03/2003_22:47:59 INFO Nikola Proslava
120207935 16/05/2017_19:52:32 WARNING Natalija Rodjendan
1912780 15/06/2021_20:48:49 INFO Filip Vencanje
588002500 15/08/2007_10:57:35 INFO Anja Proslava
218618392 12/08/2018_17:42:32 INFO Radovan Vencanje
61177260 13/08/2007_18:33:18 INFO Ivana Vencanje
309806209 12/03/2022_21:21:45 INFO Aleksa Slava
608365382 14/04/2022_14:32:36 INFO Anja Rodjendan
107327275 12/05/2006_17:20:27 INFO Jovana Slava
29271943 24/05/2011_15:57:44 WARNING Filip Slava
657182440 21/01/2013_19:11:52 INFO Marko Vencanje
100131769 10/04/2003_21:52:47 INFO Marina Vencanje
405032780 11/04/2018_11:20:53 INFO Aleksa Rodjendan
231495193 17/07/2020_14:40:23 INFO Vladimir Proslava
210219024 23/06/2010_11:21:30 INFO Miroslava Proslava
638045864 21/03/2009_16:22:18 INFO Jovana Vencanje
65130256 10/03/2010_16:48:53 INFO Stefan Rodjendan
183266297 18/04/2020_17:56:21 INFO SYSTEM Krstenje
93575125 18/06/2006_19:11:29 INFO Marina Proslava
288265427 26/04/2008_17:46:20 INFO Ivana Proslava
270833081 25/08/2013_18:41:10 INFO SYSTEM Vencanje
643108050 25/01/2010_16:19:43 INFO Anja Slava
328244920 17/03/2003_16:52:52 ERROR Stefan Proslava
157448500 16/02/2002_11:45:12 INFO Sofija Proslava
217381330 22/09/2002_19:41:25 INFO Radovan Krstenje
643889982 23/05/2021_21:49:15 INFO Miroslava Vencanje
